accuracy,brier_sum,cohort,condition,ece_10_equal_bins,examples_per_second,forced_close_fraction,latency_p50_seconds,latency_p95_seconds,macro_f1,max_peak_allocated_bytes,mean_reasoning_tokens,n,natural_close_fraction,nll,prediction_counts,probability_metric_scope,slice,valid_fraction
0.0,1.997003511720205,pilot,A,0.9985926254351336,28.749665715442394,0.0,0.03349980499842786,0.04572642140192329,0.0,1262115328,0.0,133,0.0,9.5515785268097,"{'True': 133, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",class_False,1.0
0.0,1.9831352445265473,pilot,A,0.995486308757524,29.493290441663422,0.0,0.032498077998752706,0.04553988359912182,0.0,1262115328,0.0,133,0.0,8.430556216592139,"{'True': 133, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",class_Unknown,1.0
0.3394495412844037,1.3139459476647306,pilot,A,0.6584529543141707,30.970639618410374,0.0,0.03199603000030038,0.03383811559979222,0.16894977168949774,1247198720,0.0,109,0.0,5.7365349750126065,"{'True': 109, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNeg,1.0
0.3333333333333333,1.3170302530719902,pilot,A,0.6618108406211392,30.9875912962144,0.0,0.03211781299978611,0.034142685999904644,0.16666666666666666,1247951360,0.0,99,0.0,5.363294532670161,"{'True': 99, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNoneg,1.0
0.3333333333333333,1.332342595340234,pilot,A,0.6658801740656297,26.681859784758075,0.0,0.03546802449818642,0.04638409049857728,0.16666666666666666,1262115328,0.0,96,0.0,6.472476374116012,"{'True': 96, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNeg,1.0
0.3333333333333333,1.3317821135663666,pilot,A,0.6659924704581499,27.95860778337756,0.0,0.0350142989991582,0.04542699024932517,0.16666666666666666,1260301824,0.0,96,0.0,6.396674431618602,"{'True': 96, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNoneg,1.0
0.3375,1.3095193281071895,pilot,A-ref,0.6582301145792008,29.78908265191829,0.0,0.03269174650085915,0.03711392345103372,0.17257987734871608,1260172800,0.0,400,0.0,5.463530407644753,"{'True': 399, 'False': 0, 'Unknown': 1, None: 0}","all restricted slot distributions, including invalid public readouts",all,1.0
0.5037593984962406,0.9896913361238794,pilot,A-ref,0.49498611867875975,29.112743188213972,0.0,0.03380326799742761,0.04438271399922086,0.22333333333333336,1260172800,0.0,133,0.0,4.035691264157492,"{'True': 133, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",deep,1.0
0.5074626865671642,0.9804942537771836,pilot,A-ref,0.4899194854408947,30.295084728597995,0.0,0.03259172099933494,0.03621930079898447,0.22442244224422445,1259395584,0.0,67,0.0,3.8515290553967994,"{'True': 67, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",shallow,1.0
0.007518796992481203,1.9476485902457819,pilot,A-ref,0.984372631947797,30.21034311180211,0.0,0.0321097500018368,0.03660977340041427,0.004975124378109453,1260172800,0.0,133,0.0,8.41822816319845,"{'True': 132, 'False': 0, 'Unknown': 1, None: 0}","all restricted slot distributions, including invalid public readouts",unknown,1.0
0.5,0.99373168178339,pilot,A-ref,0.49606962063733273,30.36622878533344,0.0,0.03238567449989205,0.03648750554930302,0.2222222222222222,1258229248,0.0,34,0.0,4.03615751591467,"{'True': 34, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",depth_0,1.0
0.5151515151515151,0.9668556915889713,pilot,A-ref,0.48358298251123144,30.222132619857955,0.0,0.03284320099919569,0.03551586900066468,0.22666666666666668,1259395584,0.0,33,0.0,3.661305793045054,"{'True': 33, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",depth_1,1.0
0.4925373134328358,1.0066926273528298,pilot,A-ref,0.5031750219971386,29.84082382588445,0.0,0.03281584399883286,0.03861129740071191,0.22,1259654656,0.0,67,0.0,4.044603470268258,"{'True': 67, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",depth_2,1.0
0.5,0.9965140418855385,pilot,A-ref,0.49831717212994897,29.40748565463354,0.0,0.03277600899855315,0.044310750998192816,0.2222222222222222,1260172800,0.0,66,0.0,4.099483634841889,"{'True': 66, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",depth_3,1.0
